theta1,theta2
-4.143478918143572720e-02,-5.558303185233310489e-02
-8.648125010474597141e-02,-7.480760932691582488e-02
-6.874219660816999200e-02,-7.883310277414150302e-02
-1.237165407119678040e-01,-9.282890490417972096e-02
-1.209176264849792931e-01,-1.995462854241682182e-02
-7.544646166463613024e-02,-2.581944715391177106e-02
-7.541706229975650433e-02,1.577287052523520736e-02
-4.139814345049556282e-02,-5.044653575514766730e-02
-4.085870281404926918e-02,-9.443958092601439924e-02
-1.361373817572381351e-01,-2.020821260181248913e-01
-1.912680905466326020e-01,-1.981279635351137214e-01
-1.697293817367527824e-01,-2.380427839523691635e-01
-1.016240623536832227e-01,-2.540555723933941579e-01
-1.396734018692172286e-01,-2.479666160203672365e-01
-9.150066810760190683e-02,-2.168700977190361479e-01
-6.051535909864633189e-02,-1.936616209993285431e-01
-3.750850889139603628e-02,-2.017739486921013847e-01
-1.429614640424400340e-01,-1.634485486501190410e-01
-1.876473366803565190e-01,-1.862309589229810824e-01
-1.936584583570954698e-01,-2.089720615061856912e-01
-1.742574971964276354e-01,-2.181834226245743524e-01
-4.872032366904399669e-02,-1.623732405373969623e-01
-1.777987764583081887e-01,-1.723291423289618207e-01
-1.165560383901816655e-01,-1.338450413918015613e-01
-7.535489608833956243e-02,-7.584757495660995885e-02
-5.837496565923211422e-02,-9.756392599132263088e-02
-5.099725599565078232e-02,-9.486158877683927015e-02
-4.657890189046821200e-02,-1.278653754318714308e-01
-8.026825245502225425e-02,-2.366674111385376200e-01
-2.516470075427867381e-01,-2.168407571745621654e-01
-3.327525478181815877e-01,-2.039880458385057438e-01
-3.698659323577954128e-01,-1.433492527533272165e-01
-3.078955037435326392e-01,-2.132578278159211194e-01
-3.949444166423601299e-01,-2.440890097743162734e-01
-3.859379116474852545e-01,-1.277304182196139781e-01
-4.236067286263615062e-01,-1.838776003864164565e-01
-4.492787532730148081e-01,-1.606354519986388230e-01
-4.457688636967896412e-01,-1.924297468928118926e-01
-5.106539433341150680e-01,-2.560716989331526250e-01
-5.178268030801002064e-01,-2.608288129730898519e-01
-5.744052760446861638e-01,-2.091382912187895182e-01
-6.072248954248131714e-01,-1.497073554273437579e-01
-5.775429222060316503e-01,-7.028661590455698160e-02
-5.283859108163022622e-01,-3.109954189636802979e-02
-6.111520968360978356e-01,-6.631515237137497465e-02
-5.223377933697019859e-01,-1.331329739228514497e-01
-4.725007182873413036e-01,-2.029529021955872037e-01
-4.570614002960214917e-01,-1.834021104534079849e-01
-3.759097355507068361e-01,-1.436605697637939605e-01
-3.509680191367920976e-01,-1.048898515891002053e-01
-3.203652972286858414e-01,-1.232891004479841485e-01
-3.289096103178835162e-01,-1.152515254581265441e-01
-2.698119054403066985e-01,-1.283713599071880096e-01
-2.206550503750238645e-01,-1.850899400731631783e-01
-2.396671886051677247e-01,-3.140539599625781220e-01
-2.551900117492710285e-01,-2.766606665262790199e-01
-3.227238103209378872e-01,-2.185345940338361270e-01
-3.415947834025296892e-01,-1.837048949661016228e-01
-3.373652800881239977e-01,-2.621947518083395101e-01
-3.319763972802415863e-01,-2.611629247904642126e-01
-3.087127924863840023e-01,-2.347491485408028100e-01
-2.699491419033688278e-01,-2.513401511653415299e-01
-2.286458918840887089e-01,-2.613954687473955540e-01
-1.219895880580835063e-01,-2.802085391502021072e-01
-1.000231659503198478e-01,-3.619928600761955773e-01
-1.378816324199431953e-02,-3.223094327949099225e-01
-2.318858784537811135e-02,-2.601171715070228485e-01
-2.637537387371069464e-02,-2.728104279045762137e-01
-1.047714666294425057e-01,-2.558335738439627693e-01
-1.172850278796779000e-01,-2.393055791922045206e-01
-1.336451778992713835e-01,-1.950398497736221815e-01
-1.527975117841467445e-01,-2.665947244028071816e-01
-1.535086815744904354e-01,-1.615716789552812116e-01
-1.505499718447789737e-01,-2.606032453825144479e-01
-1.486686946247876562e-01,-2.233412884894310224e-01
-1.685648451651588497e-01,-2.341806793841990086e-01
-2.725700176388172191e-01,-2.176282950148507034e-01
-2.489315942194884612e-01,-2.440620247134502874e-01
-2.233429335884681566e-01,-1.847872041658178976e-01
-1.626739769585126838e-01,-1.206515062573069175e-01
-6.113700346500737515e-02,-8.591878304023459201e-02
-5.752342958402309470e-02,-5.930566304444970238e-02
-8.210083502128440180e-02,-1.327829222903968431e-01
-1.305848180821748139e-01,-9.909894246809974883e-02
-1.107272495621252906e-01,-4.824615893886811946e-02
-1.386913734845864887e-01,-1.680570193345518049e-02
-6.157392581645416973e-02,-1.056428476921451864e-02
-5.083560123641455569e-02,7.529167293051335086e-02
-5.344907623791445017e-02,1.709773025308458927e-01
-7.668909270371913889e-02,2.139954574960138411e-01
-8.106257635512145732e-02,1.438736362760525689e-01
-8.183036323090929487e-02,1.220716941550610002e-01
-1.509030933088362780e-01,1.043167600284700125e-01
-1.882117136424262815e-01,1.312692764665732148e-01
-1.942690967813019143e-01,7.798218363267489517e-02
-2.064226743420521371e-01,5.067961462782345772e-02
-2.060754963543659779e-01,5.358735350530758473e-02
-1.235387308543734186e-01,2.617660007053460025e-02
-1.282364141852561645e-01,6.930431959689792309e-02
-8.551607517796791513e-02,1.542337137068990754e-02
-8.951523287740117962e-02,-6.117150807958347813e-03
-1.061474551996901272e-01,-2.444115712932337994e-02
-1.429643670467304895e-01,-1.221505543868704607e-01
-1.560800084714966396e-01,-1.369578104270633701e-01
-1.325017021087863123e-01,-1.848893057334871914e-01
-1.341664025153614659e-01,-1.205677825804129799e-01
-1.641292102943187614e-01,-1.972867637420782083e-01
-1.298134700421072485e-01,-2.086149775259748540e-01
-5.563158466459054707e-02,-2.316738135443006941e-01
-4.346555009362914473e-02,-2.564691230835965396e-01
-6.360185788421715558e-02,-2.878042770359723890e-01
-1.293677880664871882e-01,-3.253834810642018960e-01
-4.973648220688957344e-02,-2.978478219081539535e-01
-8.923496237756907423e-03,-2.779371779868297643e-01
-8.143450907371939732e-03,-3.614433700679284267e-01
-2.825547334382662312e-02,-3.963450905020237669e-01
-7.644994359650494897e-02,-4.873261494066686295e-01
-1.082278084648576333e-01,-4.066721102328292869e-01
-2.873182733392279364e-02,-4.403280947815564894e-01
-3.895195769960976134e-02,-4.914272715322727803e-01
4.105548888959422577e-02,-6.249411488541808390e-01
1.200413622620053467e-01,-5.683767935362444845e-01
1.936204011979223427e-01,-5.579544001850285095e-01
1.066090721379061856e-01,-6.015015777182655121e-01
7.827857574694867260e-02,-6.505072725638079145e-01
9.706959203387076351e-02,-7.520210301311747170e-01
6.922312801404179039e-02,-7.435005156142502347e-01
-1.956478647627088452e-02,-7.249223202964102386e-01
3.719680338575608036e-02,-7.084642120160449252e-01
1.086862943860268521e-01,-6.883951424770260452e-01
1.014201301455883858e-01,-6.818793949587991232e-01
9.319012226190043213e-02,-6.601935864649809416e-01
1.047093515741725767e-01,-6.940976964840739338e-01
2.237426991743882154e-03,-5.952688631178930656e-01
8.565289277794939371e-02,-6.496312031075459625e-01
4.925479954145985106e-02,-6.608947685134358707e-01
1.425139104049101546e-02,-7.945189236960408241e-01
-6.667599219992743909e-02,-8.261696148117290139e-01
-8.115634770046564750e-02,-8.354540623984806347e-01
-4.752886397206882579e-02,-8.681778960136650181e-01
-7.652281071314998018e-02,-8.601072108759431067e-01
-3.616003931638156477e-02,-7.473313617291170718e-01
-1.187748618218085889e-01,-6.476380224907778427e-01
-1.322957064949122352e-01,-6.985037669401330529e-01
-1.531740094456176260e-01,-7.653699079686642204e-01
-1.784071781538580370e-01,-6.352781985767561590e-01
-2.917539639265654960e-01,-5.877696216466664625e-01
-2.898759405555749180e-01,-6.095108527003952892e-01
-2.196319365216682917e-01,-6.249510451143287515e-01
-2.029758336745580982e-01,-6.122808618535153791e-01
-1.316971382662464607e-01,-6.191470083921954970e-01
-2.240770161171245778e-01,-5.863064571934076818e-01
-1.712519368517159690e-01,-5.747831828354474926e-01
-1.254551744942784819e-01,-6.622563412520028336e-01
-1.449254573314720518e-01,-6.115379902387784172e-01
-2.266050907541168613e-02,-6.558449868894833390e-01
-2.423632042388527627e-02,-7.004269528971084346e-01
-6.516965728389180479e-02,-6.871712526280379096e-01
-7.736483931329740660e-02,-6.580876754799909190e-01
-4.228539684894693645e-02,-6.586966004128453900e-01
1.607781298031765033e-02,-6.907389787322194552e-01
4.919142536485805739e-02,-6.693591627601908067e-01
1.678523430535043548e-02,-5.619945225607924089e-01
1.026826022993326815e-01,-6.290468482900518632e-01
9.613450315149643655e-02,-6.762802986208398259e-01
4.872923594536318626e-02,-6.879473421056901961e-01
8.009981726607315333e-02,-6.515463576150831715e-01
1.323144071635705687e-01,-5.713981402689998212e-01
4.508200382432331343e-02,-5.810883829584262417e-01
-1.797840895636043657e-02,-6.099527754885597508e-01
-2.528732042454302775e-02,-5.304620685256156154e-01
-1.243159188025633743e-01,-5.832113508724592332e-01
-1.166360020715047907e-01,-6.009547303838794763e-01
-1.756022419938790824e-01,-6.195403434921621377e-01
-2.433512671283974971e-01,-5.792893037542689028e-01
-3.009879746853795224e-01,-5.994362962112325111e-01
-1.907984328468312896e-01,-6.352998199226456144e-01
-1.608526326232857795e-01,-6.624844720782647745e-01
-1.827634542419789010e-01,-6.466519642444370497e-01
-1.279018149587610731e-01,-6.350512722740538907e-01
-1.338566276999475779e-01,-6.665790355837866166e-01
-1.289323728489744636e-01,-7.454494899322552381e-01
-2.575162515826970866e-01,-7.682958945754336799e-01
-2.838014918477962389e-01,-7.730725399292105449e-01
-2.838014918477962389e-01,-7.730725399292105449e-01
-3.246784482565894803e-01,-7.762235518441339410e-01
-3.476113485579153672e-01,-7.379461856761925231e-01
-4.242298986300199748e-01,-7.354836888802087635e-01
-4.342143177026485112e-01,-7.636492451213880983e-01
-3.997218463197214078e-01,-8.221326702691504895e-01
-3.082166442937412931e-01,-8.285977895185029363e-01
-2.922532682539582538e-01,-7.833633693708234036e-01
-2.788819167740845262e-01,-7.899418864751495128e-01
-2.580129986669119080e-01,-7.772190792408082416e-01
-2.515849188860299623e-01,-7.213845971719520245e-01
-3.085619537730144302e-01,-7.302120826211011551e-01
-2.711095960488332235e-01,-6.655307677917083886e-01
-2.959504693231354566e-01,-6.953259930849462478e-01
-2.452032436047694719e-01,-6.670980881411125996e-01
-2.585566285121587704e-01,-7.002756703579979813e-01
-3.422013535132172324e-01,-7.176939368968227040e-01
-3.556598200380117758e-01,-6.844842733831431048e-01
-4.302099384850393005e-01,-6.267420683321351937e-01
-4.292563684473536534e-01,-6.283698730432061286e-01
-4.830906833303489911e-01,-6.427327012058288158e-01
-4.574744306200906330e-01,-6.195506197290364669e-01
-4.386397091808781346e-01,-6.284683533785050402e-01
-3.852964297987986342e-01,-6.356125020179036467e-01
-3.412647123225571177e-01,-5.723466166375873465e-01
-3.597030895878161050e-01,-5.592649884066388521e-01
-3.515991471085343489e-01,-4.887747397883905887e-01
-3.409906701653283578e-01,-5.322357587209829433e-01
-3.421231516756998992e-01,-4.874388889939254010e-01
-2.887796393452900512e-01,-5.035857893469590785e-01
-2.751852179930475706e-01,-5.223548621519832347e-01
-2.051094023315295778e-01,-5.009140677718940671e-01
-3.038373564777298030e-01,-4.839472781206033969e-01
-3.464539370494373882e-01,-4.715246149729651615e-01
-3.038586440576145353e-01,-4.622127270001715749e-01
-3.402888598254205088e-01,-3.890082594667315097e-01
-3.836927245572368528e-01,-4.132584969448399592e-01
-3.941320623941337309e-01,-4.699711321026429633e-01
-3.237222821134790873e-01,-5.009905885217486032e-01
-4.318126753041504062e-01,-4.090753127141733003e-01
-3.162985355768335727e-01,-4.277225950096670282e-01
-3.062860309184918806e-01,-3.707812830211020816e-01
-3.705502864806355934e-01,-3.004283881437462278e-01
-4.011353902171113095e-01,-2.556735650066820353e-01
-4.817938755910753934e-01,-1.957746065551803083e-01
-4.142553690633817842e-01,-1.482315586668944418e-01
-3.613021317115899245e-01,-1.613298363701634042e-01
-3.579368664786223286e-01,-1.829395315449286741e-01
-3.383073874782479007e-01,-2.531193965239590393e-01
-3.725842189695319773e-01,-2.656165760870374815e-01
-3.436060042463212616e-01,-3.028737585524547415e-01
-3.438991794123867352e-01,-2.515589292889991446e-01
-3.338929386289501422e-01,-2.141548342497494040e-01
-3.254097075788514037e-01,-2.130436610647198081e-01
-3.206265544441874171e-01,-2.260169630127302764e-01
-2.903812932863935603e-01,-2.132468180154504789e-01
-2.523607681917632295e-01,-2.209664567165413041e-01
-2.644209533655463851e-01,-2.518912409692583565e-01
-2.278128087702762650e-01,-2.069805821195613849e-01
-2.059715729106568749e-01,-1.550860363811742415e-01
-2.883995670887043450e-01,-1.363992976543877411e-01
-2.234810668663665956e-01,-1.829572677418972448e-01
-1.666436649541075121e-01,-1.763648518805435161e-01
-1.866650679795378576e-01,-1.257005269689762672e-01
-1.924036510229798491e-01,-2.810915206353749030e-01
-1.784505255887152142e-01,-2.145756993335640739e-01
-2.555153382530709338e-01,-2.106045318620833606e-01
-2.028135541266416486e-01,-3.338382560955469591e-01
-3.255264409326130703e-01,-3.158354886324774569e-01
-2.996971924541083632e-01,-2.697596401657427201e-01
-2.741478596980551075e-01,-2.906524761738994433e-01
-2.403937676574454119e-01,-3.023125776768585404e-01
-2.204000882809824813e-01,-2.662197280963499169e-01
-2.237827271109215643e-01,-3.471385563797230178e-01
-2.191532561478749253e-01,-3.182993582629234375e-01
-2.829435657861508746e-01,-2.253169835827427692e-01
-2.663152979776687301e-01,-9.689608189826098839e-02
-3.039772974827816276e-01,-9.106916051743882412e-02
-3.242471756867163490e-01,-1.008338309084055168e-01
-2.461536696539133595e-01,-1.281429815447616416e-01
-2.087963121795838595e-01,-1.337256553705598039e-01
-2.329710560581352008e-01,-1.129041303502852506e-01
-3.105416098411238335e-01,-1.256956860975777801e-01
-3.044037187706559178e-01,-1.540431802580985998e-01
-2.985429540508225399e-01,-1.649796002689262464e-01
-2.586064284427643245e-01,-1.377293872955418497e-01
-3.441615469752076217e-01,-1.432774413440940364e-01
-3.579107662897033082e-01,-1.449454163135917295e-01
-3.875248210934156279e-01,-1.534479520024118471e-01
-3.547210728191408369e-01,-1.397906739489085948e-01
-3.256714417143345419e-01,-1.138905651579997791e-01
-2.854827255769749050e-01,-1.798607261330709139e-01
-2.859420616812108351e-01,-1.896654166785005369e-01
-3.350662568480199388e-01,-1.677491452046683540e-01
-4.232477716949371027e-01,-2.201214833462006304e-01
-4.493552648006065020e-01,-1.654267534651712168e-01
-3.635063070350785797e-01,-1.094460776584810224e-01
-3.093454196297265590e-01,-6.736856358230705610e-02
-2.359273869723950701e-01,-6.679003400867397633e-02
-2.910976262713079743e-01,-2.914165839844944789e-02
-2.917628259617890407e-01,-2.527350771476837010e-02
-3.134978189348519573e-01,-5.003139011916464540e-02
-2.488033386426618809e-01,-1.176713161917097294e-01
-2.631839661334114955e-01,-5.219932631941184842e-02
-2.044094284915261295e-01,-1.037396568792668394e-01
-2.808113671308568038e-01,-1.388755887336133032e-01
-2.707159024451393781e-01,-6.863607405022401076e-02
-2.655169062446849360e-01,-4.596501177496142149e-02
-3.484977737849430102e-01,-4.116248991760506487e-02
-3.791328743096752385e-01,-9.162732956789941541e-02
-4.454460761835057347e-01,-7.611961351683557697e-02
-4.051845125351601906e-01,-3.087360603387889757e-02
-4.146363166697802360e-01,-9.532249919597331894e-03
-3.993441344490713529e-01,-3.986495037928122070e-03
-3.531366403909805829e-01,-5.608264783922693730e-02
-3.254690548488700097e-01,-1.653149590454102563e-02
-2.813245983872913469e-01,1.539597622726637804e-02
-2.969311190135635603e-01,2.148913540572980688e-02
-2.688780502397820071e-01,2.016993683678652838e-02
-2.820772650856425701e-01,-3.811791475752966674e-03
-3.368307576675655390e-01,-6.956720266698090960e-02
-3.818492528207626524e-01,-6.057177634597375043e-02
-3.766597368121465950e-01,-9.976747295136201288e-02
-3.648095767127091382e-01,-4.503132873937779057e-02
-3.204331531045790937e-01,-1.209863148726307014e-01
-2.757919972767311489e-01,-1.195493928022906133e-01
-2.246763735518217953e-01,-1.457863951775939526e-01
-2.101594917897399162e-01,-2.204542546216827215e-01
-2.602886300697757616e-01,-1.926290233875018187e-01
-2.863992413953830307e-01,-1.440421227614165356e-01
-2.614304778691385889e-01,-1.122690704153193053e-01
-2.625871538233491842e-01,-6.811784252200994705e-02
-2.712942124832622426e-01,-8.915443623664100203e-02
-2.876088737035017995e-01,-8.796118532541630231e-02
-3.104784602114957215e-01,-1.437827219731624417e-01
-3.104784602114957215e-01,-1.437827219731624417e-01
-3.047381625497731505e-01,-5.316897564777471608e-02
-3.182514317668422854e-01,-4.975295499736789168e-02
